symbol,ts_signal,ts_entry,entry_price,entry_atr,ret_1,ret_3,ret_6,ret_12,ret_18,ret_24,atr_12,atr_pct_12,vwap_session,vwap_dist,vwap_dist_atr,vol_ratio_18,range_pct,body_pct,upper_wick_pct,lower_wick_pct,rv_12,tod_sin,tod_cos,best_param_id,best_R,best_exit_reason,best_exit_price,best_exit_ts,best_stop_atr,best_target_atr,best_hold_bars,fixed_R,fixed_exit_price,fixed_exit_reason,side,split
OKLO,2024-07-26 13:30:00,2024-07-26 13:35:00,8.92,0.09978333333333318,0.058565364618914206,0.05649917457815385,0.04587960575069366,0.05294677297378607,0.04119575643826712,0.037115307757105295,0.08830833333333314,0.009900037369207752,8.903333333333334,0.0018684603886396547,0.18873266018683502,4.905937939816366,0.023542600896861082,0.014573991031390222,0.00896860986547086,0.0,0.017307629745671835,0.0,1.0,S0.75_T0.75_H3,-0.9999999999999911,STOP,8.8451625,2024-07-26 09:35:00-04:00,0.75,0.75,3,-0.9999999999999911,8.8451625,STOP,LONG,train
COIN,2024-07-26 13:30:00,2024-07-26 13:35:00,243.5,2.4363333333333324,0.0502453197455361,0.044705664365572335,0.035755096674197344,0.042929368536523176,0.029538592957152006,0.025375737631382934,2.221333333333334,0.009124392414595743,242.42333333333332,0.004217156158006452,0.46218487394958163,3.307422795168911,0.01306223043746152,0.0004518381597863431,0.00020538098172113935,0.012405011295954038,0.01511141636268855,0.0,1.0,S0.5_T2.0_H6,4.000000000000008,TARGET,248.37266666666667,2024-07-26 09:50:00-04:00,0.5,2.0,6,1.3333333333333282,245.93633333333332,TARGET,LONG,train
NVDA,2024-07-26 13:35:00,2024-07-26 13:40:00,115.49,1.118741666666666,0.008958529146039824,0.025608695760283393,0.010068703085310821,0.013643608977049932,0.008864177490360434,0.006776741833819849,1.0820749999999997,0.009369425924322449,115.03832493620563,0.003910945222914268,0.41741567247590866,1.5763133714108957,0.011689323750974062,0.00883193350073596,0.0017317516668110039,0.0011256385834270972,0.007273927817699869,0.08046656871672588,0.99675730813421,S0.75_T0.75_H3,-0.9999999999999989,STOP,114.65094375,2024-07-26 09:40:00-04:00,0.75,0.75,3,-0.9999999999999989,114.65094375,STOP,LONG,train
PLTR,2024-07-26 13:40:00,2024-07-26 13:45:00,27.1499,0.1972083333333332,0.0025673386830267937,0.018764285897892693,0.014083067724736385,0.01072610821265833,0.00979561591513238,0.002936751321139684,0.18449166666666658,0.006796624988641077,27.0803665030911,0.0023663453102606537,0.34816476033552396,1.6390887468718793,0.011051921929223519,0.0023835311627359392,0.0013041267876483429,0.007364263978839236,0.004873743486075353,0.1604112808577602,0.9870502626379128,S0.75_T0.75_H3,-0.9999999999999895,STOP,27.00199375,2024-07-26 09:45:00-04:00,0.75,0.75,3,-0.9999999999999895,27.00199375,STOP,LONG,train
TSLA,2024-07-26 13:40:00,2024-07-26 13:45:00,219.055,1.660183333333329,0.006045358461630463,-0.005645873941813458,-0.01545009551622039,-0.021662214295451766,-0.023202541015259388,-0.026582931308604958,1.6406749999999946,0.007491324597050339,218.8223265068607,0.0008569174610259818,0.11438797637515101,2.3277845508958697,0.010958403725857163,0.005844481987123881,0.0007305602483904689,0.004383361490342814,0.0041259676269090875,0.1604112808577602,0.9870502626379128,S0.75_T1.0_H6,1.3333333333333277,TARGET,220.71518333333333,2024-07-26 10:00:00-04:00,0.75,1.0,6,1.3333333333333277,220.71518333333333,TARGET,LONG,train
TSLA,2024-07-26 13:50:00,2024-07-26 13:55:00,219.7,1.7993583333333258,0.0056831264947108185,0.009077148969061978,-0.006420677055221306,-0.019311138940385348,-0.014359141345212649,-0.021102723258229265,1.7493583333333262,0.007963392891013207,218.93916677768553,0.0033496448039808022,0.42063035816817734,1.5382614122916145,0.01047001251849315,0.005304654603391383,0.004665983839763183,0.0004993740753385851,0.004267310351380417,0.3166679938014725,0.9485364419471455,S0.5_T0.75_H3,-0.9999999999999947,STOP,218.80032083333333,2024-07-26 10:00:00-04:00,0.5,0.75,3,-0.9999999999999948,218.35048125,STOP,LONG,train
COIN,2024-07-26 19:20:00,2024-07-26 19:25:00,243.1875,1.0002749999999925,0.003598141287650388,0.00281429669626763,0.001478639123284768,-0.0006437776402326875,0.002690587906600405,-0.0031479342417475116,0.9561083333333258,0.003931796542439781,243.11715011002713,0.0002313159661906317,0.05883213022184871,1.7576282027164303,0.00460576691365082,0.003858974706937408,0.0002327557208148716,0.0005140364858985399,0.002163814912357748,-0.6007422642379789,0.7994427634035012,S0.5_T1.0_H3,1.9999999999999907,TARGET,244.187775,2024-07-26 15:25:00-04:00,0.5,1.0,3,1.333333333333327,244.187775,TARGET,LONG,train
COIN,2024-07-26 19:40:00,2024-07-26 19:45:00,243.61,1.0255583333333291,0.002734236169183528,-0.002194310031965579,0.005496611918213475,0.0028371729557940062,0.0014175802844368132,0.005042563657466802,1.0330583333333294,0.004241755459292244,243.12036961149516,0.0017435397503739495,0.41104202425305936,1.5791043953566435,0.0035311749368699226,0.0028471124432856224,0.000595372518425795,8.868997515850492e-05,0.0030546884296795704,-0.31666799380147304,0.9485364419471454,S0.5_T0.75_H3,-0.9999999999999931,STOP,243.09722083333335,2024-07-26 15:50:00-04:00,0.5,0.75,3,-1.0000000000000115,242.84083125,STOP,LONG,train
NVDA,2024-07-29 13:30:00,2024-07-29 13:35:00,114.67,0.8046083333333355,0.013965358056768734,0.015647295336378424,0.020977324833225428,0.019375330898588883,0.011845723882875617,0.010433657405492498,0.699608333333335,0.006102122401511863,114.28666666666668,0.003169065271114956,0.5193382011363437,2.594676611635684,0.013693850850414368,0.008373310074138753,0.002093327518534626,0.00322721325774099,0.005458879680153804,0.0,1.0,S0.5_T2.0_H3,3.999999999999994,TARGET,116.27921666666667,2024-07-29 09:45:00-04:00,0.5,2.0,3,1.3333333333333313,115.47460833333334,TARGET,LONG,train
PLTR,2024-07-30 13:30:00,2024-07-30 13:35:00,27.2055,0.0913083333333334,0.00423534377707754,0.002760145279786655,0.0031287409345312767,0.007414409000705392,0.00830339672454878,0.006822189269883081,0.081666666666667,0.0030013475437951852,27.206666666666667,0.00012250398137941397,0.04081632653061846,2.6242965706315236,0.007717750826901775,0.0014700477765527066,0.0022050716648290597,0.004042631385520009,0.0017592211033227061,0.0,1.0,S0.5_T2.0_H3,4.000000000000026,TARGET,27.38811666666667,2024-07-30 09:40:00-04:00,0.5,2.0,3,1.333333333333342,27.296808333333335,TARGET,LONG,train
COIN,2024-07-30 13:30:00,2024-07-30 13:35:00,235.445,1.3781583333333411,0.006389798098770988,-0.0021632635527883987,-0.006222637387964976,-0.006592236124398129,-0.012658396871923465,-0.009655990593705534,1.2285583333333392,0.005216808209483393,235.0666666666667,0.0018400566171265763,0.35271693787431607,2.4786253148699218,0.014861995753715499,8.492569002127486e-05,0.004585987261146429,0.010191082802547794,0.0032733908437648945,0.0,1.0,S0.5_T2.0_H3,4.000000000000013,TARGET,238.20131666666668,2024-07-30 09:45:00-04:00,0.5,2.0,3,1.333333333333338,236.82315833333334,TARGET,LONG,train
OKLO,2024-07-30 15:05:00,2024-07-30 15:10:00,8.85,0.08469166666666661,0.010209958232897946,-0.008429383994401959,-0.008832212752870237,0.018223738956451654,0.012493064247466405,0.0,0.09148333333333329,0.010325432656132427,8.825107565936014,0.003938197975619164,0.38140755034416984,1.5964124583160786,0.010158013544018043,0.009029345372460505,0.0011286681715575381,0.0,0.007477921699823692,0.9991889981715696,0.04026594010941524,S0.5_T1.0_H3,1.9999999999999896,TARGET,8.934691666666666,2024-07-30 11:15:00-04:00,0.5,1.0,3,1.3333333333333264,8.934691666666666,TARGET,LONG,train
OKLO,2024-07-30 16:55:00,2024-07-30 17:00:00,8.85,0.039608333333333544,0.0017416287496122508,-0.005633817718256131,-0.00507186209796034,0.0,-0.0005648122149588059,-0.006195457721786758,0.04045000000000032,0.00457062146892659,8.83929191324488,0.0012099533056632423,0.2647240236123513,1.67890998337835,0.003389830508474504,0.0022598870056496695,0.0011299435028248347,0.0,0.004092462199019634,-0.16041128085776027,-0.9870502626379128,S0.5_T0.75_H3,-1.0000000000000038,STOP,8.830195833333333,2024-07-30 13:10:00-04:00,0.5,0.75,3,-1.0000000000000038,8.82029375,STOP,LONG,train
TSLA,2024-07-31 13:30:00,2024-07-31 13:35:00,229.63,1.6339000000000017,0.03073355461547176,0.03365681005329417,0.03925729440852756,0.036824005616537744,0.03061814902418996,0.029495323874855258,1.5772333333333346,0.0068685856958295285,228.80583333333334,0.003589107114343318,0.5225394678445308,2.928714237371077,0.013989896790489073,0.007490310499499189,0.0016112877237294976,0.0048882985672603855,0.008835691149300896,0.0,1.0,S0.5_T2.0_H6,3.9999999999999885,TARGET,232.8978,2024-07-31 09:50:00-04:00,0.5,2.0,6,1.333333333333341,231.2639,TARGET,LONG,train
PLTR,2024-07-31 13:35:00,2024-07-31 13:40:00,27.165,0.18291666666666728,0.00664945191088557,0.028191916531598832,0.033127385927480525,0.03465090555182035,0.02970792970806226,0.030087292383325148,0.15791666666666723,0.00581431026018657,27.052074738436467,0.00397368415182376,0.6834317354946677,1.8198806515303267,0.010493372606774673,0.006645802650957237,0.0027614138438880444,0.0010861561119293926,0.006528786038627614,0.08046656871672588,0.99675730813421,S0.75_T0.75_H3,-0.9999999999999936,STOP,27.0278125,2024-07-31 09:40:00-04:00,0.75,0.75,3,-0.9999999999999936,27.0278125,STOP,LONG,train
NVDA,2024-07-31 13:35:00,2024-07-31 13:40:00,113.02,1.6479000000000035,0.014931304964077317,0.08876642723362184,0.08336622124612755,0.07665289537777495,0.0609223457460334,0.07170434561318051,1.5695666666666703,0.013887512534654665,112.19423996402449,0.007306317784246204,0.5261070163583392,1.9399265151995966,0.01689966377632287,0.014776145814900034,0.0008847991505928909,0.0012387188108299466,0.021090881849425227,0.08046656871672588,0.99675730813421,S0.5_T2.0_H24,3.9999999999999916,TARGET,116.3158,2024-07-31 11:30:00-04:00,0.5,2.0,24,1.3333333333333361,114.6679,TARGET,LONG,train
TSLA,2024-07-31 13:45:00,2024-07-31 13:50:00,232.48,2.056641666666669,0.013285650893905068,0.01258863496501052,0.04624544501830464,0.05103100719877595,0.04795884286657016,0.04224499019445384,1.9699750000000005,0.008471589711833287,230.1690756451941,0.01019151348722526,1.203022553487163,2.0888191911666594,0.013460107766869194,0.01324078971699362,9.030743230174296e-05,0.00012901061757383123,0.009506745298409617,0.23931566428755777,0.970941817426052,S0.5_T1.0_H3,2.000000000000009,TARGET,234.53664166666667,2024-07-31 10:00:00-04:00,0.5,1.0,3,1.3333333333333395,234.53664166666667,TARGET,LONG,train
TSLA,2024-07-31 18:40:00,2024-07-31 18:45:00,232.355,0.748358333333338,0.004710186929720764,0.005012935456133964,0.006268156691343185,0.010261132528446033,0.0014721916559453164,0.004364300809276189,0.74631666666667,0.00321214980114069,231.3101769196341,0.004440109702024792,1.382286000624265,1.5179476572002322,0.005422184040925966,0.004569991280088237,0.00020702258482978585,0.0006451701760079433,0.002226396722951001,-0.9605181116313725,0.2782174639164521,S0.5_T1.0_H3,1.9999999999999747,TARGET,233.10335833333332,2024-07-31 14:50:00-04:00,0.5,1.0,3,1.3333333333333164,233.10335833333332,TARGET,LONG,train
COIN,2024-07-31 18:45:00,2024-07-31 18:50:00,232.178,1.3326333333333338,0.006690290357349218,0.011792286856760932,0.010704573557734012,0.004382331637497703,-0.0009034813023963624,0.0022443865862467466,1.3417999999999992,0.005772675001150832,231.67666197120047,0.0032835930010274503,0.5688165365922797,1.7687473399197675,0.008259769514614247,0.006194719581276684,0.0,0.002065049933337563,0.0047452362678463535,-0.9350162426854148,0.35460488704253557,S0.5_T1.0_H3,1.9999999999999787,TARGET,233.51063333333332,2024-07-31 15:00:00-04:00,0.5,1.0,3,1.333333333333319,233.51063333333332,TARGET,LONG,train
PLTR,2024-08-01 13:30:00,2024-08-01 13:35:00,27.12,0.16228333333333378,0.008516992791421516,0.0019820514624606083,0.003694130540142098,-0.005878704207198363,-0.0007371913345282075,0.0025881546442087333,0.14686666666666723,0.005415437561455281,27.07586666666667,0.0016273352999015905,0.30049931911028804,1.510842249734607,0.005545722713864351,0.0036873156342183415,0.0003318584070796586,0.0015265486725663509,0.003549125766081046,0.0,1.0,S0.5_T2.0_H3,3.9999999999999782,TARGET,27.444566666666667,2024-08-01 09:45:00-04:00,0.5,2.0,3,1.3333333333333406,27.282283333333336,TARGET,LONG,train
NVDA,2024-08-01 13:40:00,2024-08-01 13:45:00,119.7,1.0985416666666634,0.015956553686941818,0.021360937146635853,0.019314048983928942,0.02025214774564946,0.020635820349737946,0.03450376258583019,1.1268749999999972,0.009413373987135555,118.37340620729806,0.011165264327975384,1.1861065270788123,1.5264391394531691,0.018335978614986162,0.01587168991730007,0.00012530281513658482,0.0023389858825495044,0.007587585283778901,0.1604112808577602,0.9870502626379128,S0.75_T0.75_H3,-0.9999999999999946,STOP,118.87609375000001,2024-08-01 09:50:00-04:00,0.75,0.75,3,-0.9999999999999946,118.87609375000001,STOP,LONG,train
TSLA,2024-08-01 13:40:00,2024-08-01 13:45:00,228.5925,1.6928750000000032,0.006553638687671828,-0.015303929229901175,-0.017670794240167362,-0.018723324167963726,-0.016345179271764983,-0.010077022580421873,1.689475000000004,0.007391337635349466,228.24771693897713,0.0014318410194590566,0.19371879490543104,1.6097684998874557,0.009684786175216087,0.006628021437164985,0.0023405884283059174,0.0007161763097451853,0.005216841664353858,0.1604112808577602,0.9870502626379128,S0.75_T1.5_H6,1.9999999999999916,TARGET,231.1318125,2024-08-01 10:00:00-04:00,0.75,1.5,6,1.3333333333333426,230.28537500000002,TARGET,LONG,train
COIN,2024-08-02 13:35:00,2024-08-02 13:40:00,213.72,2.408299999999997,0.008291425933343529,0.009685078055640265,0.007514241903460119,0.022283595021361468,0.015417924875053063,0.013376865664046212,1.9633083333333303,0.009185927728130493,212.82504366147845,0.0042341100384669615,0.4609343948462221,1.719334181802782,0.019323445468581835,0.009872268750292356,0.002292612174238568,0.007158564544050911,0.004185435722247101,0.08046656871672588,0.99675730813421,S0.5_T2.0_H3,4.0,TARGET,218.5366,2024-08-02 09:40:00-04:00,0.5,2.0,3,1.3333333333333333,216.1283,TARGET,LONG,train
PLTR,2024-08-02 13:35:00,2024-08-02 13:40:00,24.695,0.3107749999999996,0.019624505508985434,-0.053406444727246406,-0.05302256756322349,-0.04706513754789607,-0.05129329438755058,-0.056793524963908354,0.29685833333333306,0.0120185560053981,24.45347712114632,0.009980683354399935,0.8304394762496543,2.70276296602804,0.026720647773279357,0.019230769230769145,0.0008097165991902661,0.006680161943319948,0.022811529413638953,0.08046656871672588,0.99675730813421,S0.75_T0.75_H3,-0.9999999999999923,STOP,24.461918750000002,2024-08-02 09:40:00-04:00,0.75,0.75,3,-0.9999999999999923,24.461918750000002,STOP,LONG,train
NVDA,2024-08-02 13:35:00,2024-08-02 13:40:00,106.81,1.7645500000000023,0.03366520390627556,-0.013625899658652955,-0.018418093881812578,-0.007603180503737702,-0.009367422569590835,-0.01777432690321749,1.6812166666666688,0.01574394031621172,104.38123662768518,0.022510309241136988,1.4297760782259734,1.8981116930282722,0.03432129980802553,0.03319754647188277,0.0009832841691249144,0.00014046916701784492,0.020662993582985376,0.08046656871672588,0.99675730813421,S1.0_T0.75_H3,-0.9999999999999987,STOP,105.04545,2024-08-02 09:45:00-04:00,1.0,0.75,3,-1.0000000000000013,105.4865875,STOP,LONG,train
OKLO,2024-08-02 18:15:00,2024-08-02 18:20:00,8.06,0.02015833333333313,0.003106557329061065,0.003106557329061065,0.002484473327662187,-0.004950505159856091,-0.0018593125901832021,0.005598770457020613,0.01973333333333323,0.0024483043837882417,8.046496277991377,0.0016753997529309673,0.6843102369234967,2.3234338747099765,0.004342431761786618,0.002481389578163939,0.0012406947890818594,0.0006203473945408194,0.0015148776260711957,-0.992708874098054,-0.12053668025532357,S0.5_T1.5_H3,3.0000000000000444,TARGET,8.0902375,2024-08-02 14:30:00-04:00,0.5,1.5,3,1.3333333333333137,8.080158333333333,TARGET,LONG,train
OKLO,2024-08-05 19:30:00,2024-08-05 19:35:00,7.59,0.048749999999999995,0.011928570865273812,0.01928892527156626,0.0064370104561201815,0.0,-0.004600731085936772,-0.01568659616769962,0.055000000000000014,0.007246376811594205,7.534202672005527,0.007351426613237492,1.0144968726267738,2.051590360207595,0.011857707509881405,0.011857707509881405,0.0,0.0,0.006021705988687099,-0.4647231720437684,0.88545602565321,S1.0_T2.0_H6,2.000000000000003,TARGET,7.6875,2024-08-06 09:30:00-04:00,1.0,2.0,6,-0.9999999999999893,7.5534375,STOP,LONG,train
NVDA,2024-08-05 19:55:00,2024-08-06 13:30:00,103.84,1.1674833333333356,0.012438872020918828,0.013006686614511853,0.006082076677880872,0.012107795672595005,0.0007458048823009912,-0.004067264175454086,0.8783750000000019,0.008731361829025864,99.41615787369784,0.011767814376760966,1.3477639121128795,3.083551131289351,0.014512922465208827,0.012326043737574503,0.00159045725646134,0.0005964214711729848,0.0061960517190437926,-0.08046656871672576,0.99675730813421,S0.75_T0.75_H3,1.000000000000001,TARGET,104.7156125,2024-08-06 09:30:00-04:00,0.75,0.75,3,-1.000000000000001,102.9643875,STOP,LONG,train
PLTR,2024-08-07 13:30:00,2024-08-07 13:35:00,27.4,0.2073333333333333,0.03000780813909595,0.027378698643461936,0.022700984061100847,0.021771791104623565,0.008245580386751307,0.009899200773471492,0.1881666666666666,0.006867396593673964,27.213333333333335,0.006812652068126419,0.9920283436669475,3.2636618109286037,0.021897810218978155,0.012043795620437895,0.0007299270072993842,0.009124087591240877,0.009183109070471344,0.0,1.0,S0.5_T1.5_H3,3.0,TARGET,27.711,2024-08-07 09:35:00-04:00,0.5,1.5,3,1.333333333333341,27.607333333333333,TARGET,LONG,train
NVDA,2024-08-07 13:35:00,2024-08-07 13:40:00,107.85,1.1935583333333344,0.006814463156149792,0.025652733349118387,0.017367289553745734,0.01619018074167257,0.006441294012907302,0.010226079971417452,1.172725000000001,0.01086834632650868,107.59685684854223,0.0028353587808450584,0.26088226264279174,1.6468195904616656,0.011862528127166313,0.006791297352802684,0.003495738757474338,0.0015754920168892903,0.010353694460364668,0.08046656871672588,0.99675730813421,S1.0_T0.75_H3,-0.7289128446452048,TIME,106.98,2024-08-07 09:50:00-04:00,1.0,0.75,3,-0.999999999999995,106.95483125,STOP,LONG,train
PLTR,2024-08-08 13:30:00,2024-08-08 13:35:00,27.2599,0.2449999999999998,0.03436289605655443,0.02190755481420959,0.019659520896327397,0.007403348731473411,0.01798801445028175,0.007754618390008988,0.23833333333333329,0.008746016892656402,27.10183333333333,0.005455557390384293,0.623776223776226,2.9678035256634128,0.017430872828021558,0.007357663162143745,0.0005321003284344043,0.009541109337443407,0.01166224586198772,0.0,1.0,S1.0_T0.75_H3,0.75,TARGET,27.443649999999998,2024-08-08 09:40:00-04:00,1.0,0.75,3,-1.0,27.07615,STOP,LONG,train
COIN,2024-08-08 13:30:00,2024-08-08 13:35:00,185.79,1.8058666666666643,0.03818136971813436,0.03571000900315119,0.03452536464114321,0.02330625501219296,0.03399621252541659,0.02000610351035081,1.7020666666666646,0.009161239392145243,184.92213333333333,0.0046712237831242655,0.5098899377227635,2.5676130891578555,0.021810646428763653,0.0006458905215566207,0.0038984875396953526,0.017266268367511682,0.011932326633327314,0.0,1.0,S0.5_T0.75_H3,-0.9999999999999896,STOP,184.88706666666667,2024-08-08 09:35:00-04:00,0.5,0.75,3,-1.0,184.4356,STOP,LONG,train
